CMI_wt,dem30_usa,Subz_Name,M_PPT01,PRATIO,B_SHM,USA_Slope,M_Tmin03,TOTAL_LITH,IFC_Solar,QMD,PM_PROP,TO_PROP,DF_PROP,SP_PROP,OH_PROP,OC_PROP,WH_PROP,GF_PROP,WF_PROP,W_ShadeTol,W_DroughtTol
68.0,1114.0,av,307.0,1443.0,154.0,19.0,7.0,o,1174209.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1106.0,az,307.0,1443.0,154.0,25.0,7.0,o,1009347.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1095.0,az,307.0,1443.0,154.0,23.0,7.0,o,1089013.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1083.0,az,307.0,1443.0,154.0,21.0,7.0,o,1151753.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1067.0,az,307.0,1443.0,154.0,22.0,7.0,o,1166567.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1051.0,az,307.0,1443.0,154.0,21.0,7.0,o,1075123.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1049.0,av,307.0,1443.0,154.0,23.0,7.0,o,968258.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1053.0,av,307.0,1443.0,154.0,22.0,7.0,o,1006765.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1060.0,av,307.0,1443.0,154.0,22.0,7.0,o,1018864.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1067.0,av,286.0,1399.0,178.0,19.0,9.0,o,1099363.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1069.0,av,286.0,1399.0,178.0,14.0,9.0,o,1212476.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1066.0,az,286.0,1399.0,178.0,10.0,9.0,o,1307532.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1062.0,ay,286.0,1399.0,178.0,10.0,9.0,o,1336352.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1054.0,ba,286.0,1399.0,178.0,12.0,9.0,o,1348105.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1045.0,az,286.0,1399.0,178.0,14.0,9.0,o,1374961.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1031.0,az,286.0,1399.0,178.0,18.0,9.0,o,1376453.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1024.0,az,286.0,1399.0,178.0,22.0,9.0,o,1384574.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1002.0,aq,286.0,1399.0,178.0,22.0,9.0,o,1429524.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,986.0,aq,286.0,1399.0,178.0,15.0,9.0,o,1464750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,972.0,ba,286.0,1399.0,178.0,16.0,9.0,o,1369348.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,960.0,ba,286.0,1399.0,178.0,16.0,9.0,o,1296466.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,949.0,av,286.0,1399.0,178.0,18.0,9.0,o,1220969.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,939.0,ba,286.0,1399.0,178.0,22.0,9.0,o,1139358.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,921.0,av,286.0,1399.0,178.0,28.0,9.0,o,1046509.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,901.0,av,286.0,1399.0,178.0,27.0,9.0,o,1016869.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,885.0,av,286.0,1399.0,178.0,21.0,9.0,o,1027280.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,881.0,aq,286.0,1399.0,178.0,17.0,9.0,o,1107142.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,878.0,aq,286.0,1399.0,178.0,13.0,9.0,o,1218510.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,867.0,az,286.0,1399.0,178.0,13.0,9.0,o,1329539.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,858.0,av,286.0,1399.0,178.0,11.0,9.0,o,1386963.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,849.0,bo,286.0,1399.0,178.0,10.0,9.0,o,1396449.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,841.0,ay,286.0,1399.0,178.0,13.0,9.0,o,1393362.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,834.0,aq,253.0,1323.0,232.0,16.0,13.0,o,1364205.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,820.0,ap,253.0,1323.0,232.0,20.0,13.0,o,1293005.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,803.0,av,253.0,1323.0,232.0,17.0,13.0,o,1259282.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,791.0,av,253.0,1323.0,232.0,14.0,13.0,o,1305132.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,782.0,ba,253.0,1323.0,232.0,14.0,13.0,o,1325502.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,768.0,ap,253.0,1323.0,232.0,14.0,13.0,o,1354553.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,756.0,ba,253.0,1323.0,232.0,17.0,13.0,o,1387498.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,743.0,av,253.0,1323.0,232.0,20.0,13.0,o,1426291.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,723.0,ba,253.0,1323.0,232.0,27.0,13.0,o,1429126.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,702.0,av,253.0,1323.0,232.0,29.0,13.0,o,1428795.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,682.0,aw,253.0,1323.0,232.0,27.0,13.0,o,1437397.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,666.0,ao,253.0,1323.0,232.0,26.0,13.0,o,1426677.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,646.0,av,253.0,1323.0,232.0,28.0,13.0,o,1382998.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,622.0,av,253.0,1323.0,232.0,32.0,13.0,o,1325345.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,594.0,av,253.0,1323.0,232.0,30.0,13.0,o,1259629.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,560.0,ao,253.0,1323.0,232.0,28.0,13.0,j,1145231.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,538.0,ao,253.0,1323.0,232.0,26.0,13.0,j,999070.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,530.0,ay,253.0,1323.0,232.0,24.0,13.0,j,967317.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,514.0,ao,253.0,1323.0,232.0,25.0,13.0,j,1006111.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,490.0,aw,253.0,1323.0,232.0,25.0,13.0,j,1113149.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,470.0,al,253.0,1323.0,232.0,29.0,13.0,j,1260524.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,456.0,ap,253.0,1323.0,232.0,8.0,13.0,j,1316276.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,457.0,ap,253.0,1323.0,232.0,1.0,13.0,j,1283423.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,458.0,p,240.0,1272.0,265.0,2.0,15.0,j,1279690.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,459.0,p,240.0,1272.0,265.0,3.0,15.0,j,1293899.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,471.0,aq,240.0,1272.0,265.0,25.0,15.0,j,1326000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,486.0,ao,240.0,1272.0,265.0,20.0,15.0,j,1330634.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,504.0,ao,240.0,1272.0,265.0,15.0,15.0,j,1328287.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,515.0,ao,240.0,1272.0,265.0,14.0,15.0,j,1346768.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,524.0,ap,240.0,1272.0,265.0,9.0,15.0,j,1369684.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,529.0,aq,240.0,1272.0,265.0,10.0,15.0,j,1400377.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,536.0,ao,240.0,1272.0,265.0,15.0,15.0,j,1425583.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,544.0,ao,240.0,1272.0,265.0,22.0,15.0,j,1445025.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,549.0,av,240.0,1272.0,265.0,24.0,15.0,j,1439854.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,548.0,av,240.0,1272.0,265.0,24.0,15.0,j,1426296.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,542.0,ay,240.0,1272.0,265.0,19.0,15.0,j,1366356.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,540.0,aq,240.0,1272.0,265.0,19.0,15.0,j,1106335.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,577.0,av,240.0,1272.0,265.0,41.0,15.0,j,893211.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,611.0,av,240.0,1279.0,264.0,30.0,15.0,j,912107.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,624.0,av,240.0,1279.0,264.0,31.0,15.0,j,734902.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,625.0,av,240.0,1279.0,264.0,36.0,15.0,j,614385.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,623.0,av,240.0,1279.0,264.0,36.0,15.0,j,598784.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,624.0,av,240.0,1279.0,264.0,35.0,15.0,j,618483.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,630.0,av,240.0,1279.0,264.0,37.0,15.0,j,594206.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,644.0,av,240.0,1279.0,264.0,38.0,15.0,j,592955.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,654.0,aw,240.0,1279.0,264.0,36.0,15.0,j,617558.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,674.0,aq,276.0,1338.0,206.0,38.0,9.0,j,675943.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,703.0,aq,276.0,1338.0,206.0,42.0,9.0,j,666546.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,731.0,av,276.0,1338.0,206.0,44.0,9.0,j,608625.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,752.0,av,276.0,1338.0,206.0,42.0,9.0,j,603367.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,770.0,ap,276.0,1338.0,206.0,34.0,9.0,j,801734.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,780.0,ap,276.0,1338.0,206.0,33.0,9.0,j,908835.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,809.0,ap,276.0,1338.0,206.0,29.0,9.0,j,1044281.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,828.0,ao,276.0,1338.0,206.0,26.0,9.0,j,1018324.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,842.0,aq,276.0,1338.0,206.0,25.0,9.0,j,1080466.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,868.0,aq,276.0,1338.0,206.0,31.0,9.0,j,1139737.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,898.0,ao,276.0,1338.0,206.0,31.0,9.0,j,1124430.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,923.0,ao,276.0,1338.0,206.0,29.0,9.0,j,1050542.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,940.0,ao,276.0,1338.0,206.0,22.0,9.0,j,1050242.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,950.0,aq,276.0,1338.0,206.0,20.0,9.0,j,1096467.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,960.0,aq,276.0,1338.0,206.0,22.0,9.0,j,1064281.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,973.0,ba,276.0,1338.0,206.0,25.0,9.0,j,992210.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,988.0,aq,276.0,1338.0,206.0,27.0,9.0,j,978500.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1005.0,aq,276.0,1338.0,206.0,29.0,9.0,j,963469.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1025.0,az,276.0,1338.0,206.0,33.0,9.0,m,978464.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1055.0,ao,276.0,1338.0,206.0,34.0,9.0,m,1061819.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1086.0,aq,276.0,1338.0,206.0,30.0,9.0,m,1179964.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1098.0,ba,276.0,1338.0,206.0,26.0,9.0,m,1255090.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1118.0,ba,276.0,1338.0,206.0,24.0,9.0,m,1363299.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1139.0,ao,292.0,1349.0,193.0,28.0,5.0,m,1365412.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1165.0,aq,292.0,1349.0,193.0,28.0,5.0,m,1328833.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1190.0,ao,292.0,1349.0,193.0,25.0,5.0,m,1224095.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1211.0,ba,292.0,1349.0,193.0,30.0,5.0,m,1069501.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1240.0,ba,292.0,1349.0,193.0,35.0,5.0,m,1015209.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1275.0,ao,292.0,1349.0,193.0,41.0,5.0,m,1009232.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1316.0,ao,292.0,1349.0,193.0,42.0,5.0,m,1019440.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1347.0,av,292.0,1349.0,193.0,13.0,5.0,m,1406311.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1337.0,ay,292.0,1349.0,193.0,20.0,5.0,m,1457141.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1316.0,ay,292.0,1349.0,193.0,26.0,5.0,m,1393198.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1294.0,ap,292.0,1349.0,193.0,20.0,5.0,m,1446034.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1280.0,ao,292.0,1349.0,193.0,16.0,5.0,m,1440215.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1269.0,ao,292.0,1349.0,193.0,12.0,5.0,m,1396162.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1262.0,ao,292.0,1349.0,193.0,10.0,5.0,m,1421123.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1254.0,ao,292.0,1349.0,193.0,11.0,5.0,m,1413399.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1250.0,al,292.0,1349.0,193.0,11.0,5.0,m,1392830.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1243.0,al,292.0,1349.0,193.0,10.0,5.0,m,1368476.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1237.0,ao,292.0,1349.0,193.0,11.0,5.0,m,1388352.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
77.0,1229.0,ao,292.0,1349.0,193.0,11.0,5.0,m,1452435.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
98.0,1145.0,av,307.0,1443.0,154.0,19.0,7.0,o,1069801.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
98.0,1146.0,av,307.0,1443.0,154.0,20.0,7.0,o,1051173.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1144.0,av,307.0,1443.0,154.0,20.0,7.0,o,1107461.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1130.0,az,307.0,1443.0,154.0,24.0,7.0,o,1154901.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1110.0,az,307.0,1443.0,154.0,23.0,7.0,o,1229687.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1093.0,av,307.0,1443.0,154.0,19.0,7.0,o,1264282.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1080.0,av,307.0,1443.0,154.0,18.0,7.0,o,1192999.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1076.0,av,307.0,1443.0,154.0,22.0,7.0,o,983529.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1076.0,av,307.0,1443.0,154.0,25.0,7.0,o,936673.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1076.0,av,307.0,1443.0,154.0,24.0,7.0,o,956758.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1081.0,av,307.0,1443.0,154.0,23.0,7.0,o,994347.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1086.0,av,286.0,1399.0,178.0,17.0,9.0,o,1135024.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1081.0,az,286.0,1399.0,178.0,12.0,9.0,o,1334451.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1073.0,az,286.0,1399.0,178.0,9.0,9.0,o,1399353.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1066.0,ay,286.0,1399.0,178.0,8.0,9.0,o,1432588.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1058.0,az,286.0,1399.0,178.0,12.0,9.0,o,1434357.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1047.0,az,286.0,1399.0,178.0,14.0,9.0,o,1426750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1032.0,az,286.0,1399.0,178.0,20.0,9.0,o,1372643.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1021.0,az,286.0,1399.0,178.0,23.0,9.0,o,1317768.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,1001.0,aq,286.0,1399.0,178.0,21.0,9.0,o,1217321.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,991.0,ba,286.0,1399.0,178.0,16.0,9.0,o,1222419.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,985.0,ba,286.0,1399.0,178.0,13.0,9.0,o,1275103.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,975.0,az,286.0,1399.0,178.0,18.0,9.0,o,1240703.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,960.0,av,286.0,1399.0,178.0,17.0,9.0,o,1314986.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,947.0,av,286.0,1399.0,178.0,15.0,9.0,o,1345426.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,932.0,av,286.0,1399.0,178.0,23.0,9.0,o,1254047.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,914.0,av,286.0,1399.0,178.0,18.0,9.0,o,1211773.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,905.0,av,286.0,1399.0,178.0,16.0,9.0,o,1201403.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,896.0,av,286.0,1399.0,178.0,14.0,9.0,o,1269004.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,885.0,av,286.0,1399.0,178.0,13.0,9.0,o,1345380.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,871.0,ay,286.0,1399.0,178.0,19.0,9.0,o,1332514.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,858.0,ba,286.0,1399.0,178.0,12.0,9.0,o,1409198.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,849.0,bo,286.0,1399.0,178.0,12.0,9.0,o,1426110.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,838.0,az,286.0,1399.0,178.0,14.0,9.0,o,1424035.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,832.0,ba,253.0,1323.0,232.0,15.0,13.0,o,1414860.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,819.0,az,253.0,1323.0,232.0,17.0,13.0,o,1402900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
68.0,805.0,u,253.0,1323.0,232.0,16.0,13.0,o,1400759.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.01,2.33
