CMI_wt,dem30_usa,Subz_Name,M_PPT01,PRATIO,B_SHM,USA_Slope,M_Tmin03,TOTAL_LITH,IFC_Solar,QMD,PM_PROP,TO_PROP,DF_PROP,SP_PROP,OH_PROP,OC_PROP,WH_PROP,GF_PROP,WF_PROP,W_ShadeTol,W_DroughtTol
26.0,400.0,r,101.0,2024.0,265.0,2.0,15.0,ar,1286104.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,401.0,r,101.0,2024.0,265.0,2.0,15.0,ar,1277614.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,403.0,r,101.0,2024.0,265.0,2.0,15.0,ar,1284554.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,403.0,r,101.0,2024.0,265.0,2.0,15.0,ar,1273872.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,406.0,r,101.0,2024.0,265.0,4.0,15.0,ar,1256111.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,411.0,r,101.0,2024.0,265.0,6.0,15.0,ar,1253310.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,416.0,ao,101.0,2024.0,265.0,9.0,15.0,ar,1254569.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,426.0,ao,101.0,2024.0,265.0,13.0,15.0,ar,1245847.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,438.0,ao,101.0,2024.0,265.0,18.0,15.0,ar,1300143.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,454.0,ao,101.0,2024.0,265.0,23.0,15.0,ar,1291909.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,462.0,ap,101.0,2024.0,265.0,24.0,15.0,ar,1297476.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,482.0,ap,101.0,2024.0,265.0,26.0,15.0,ar,1288926.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,502.0,ao,101.0,2024.0,265.0,18.0,15.0,ar,1248023.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,506.0,ao,101.0,2024.0,265.0,20.0,15.0,ar,906451.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,509.0,ap,101.0,2024.0,265.0,27.0,15.0,ar,832804.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,513.0,ap,101.0,2024.0,265.0,28.0,15.0,ar,735493.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,516.0,ap,101.0,2024.0,265.0,28.0,15.0,ar,751134.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,515.0,ap,101.0,2024.0,265.0,23.0,15.0,ar,859380.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,529.0,ao,104.0,2089.0,240.0,16.0,14.0,ar,1022749.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,526.0,ao,104.0,2089.0,240.0,22.0,14.0,ar,862192.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,539.0,ap,104.0,2089.0,240.0,17.0,14.0,ar,992241.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,542.0,ap,104.0,2089.0,240.0,16.0,14.0,ar,1003484.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,547.0,ap,104.0,2089.0,240.0,7.0,14.0,ar,1199604.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,550.0,ap,104.0,2089.0,240.0,7.0,14.0,ar,1366367.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,547.0,ao,104.0,2089.0,240.0,16.0,14.0,ar,1432946.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,542.0,ao,104.0,2089.0,240.0,20.0,14.0,ar,1427533.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,543.0,ao,104.0,2089.0,240.0,21.0,14.0,ar,1410440.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,550.0,ao,104.0,2089.0,240.0,21.0,14.0,ar,1387129.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,559.0,ap,104.0,2089.0,240.0,14.0,14.0,ar,1429786.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,563.0,ao,104.0,2089.0,240.0,13.0,14.0,ar,1419149.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,563.0,ao,104.0,2089.0,240.0,21.0,14.0,ar,1380360.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,583.0,ao,104.0,2089.0,240.0,20.0,14.0,ar,1353802.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,590.0,ao,104.0,2089.0,240.0,19.0,14.0,an,1449720.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,595.0,az,104.0,2089.0,240.0,24.0,14.0,an,1399435.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,600.0,ao,104.0,2089.0,240.0,23.0,14.0,an,1442412.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,602.0,ap,104.0,2089.0,240.0,26.0,14.0,an,1398852.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,620.0,ap,104.0,2089.0,240.0,26.0,14.0,an,1428206.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,625.0,ao,104.0,2089.0,240.0,27.0,14.0,an,1444163.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,622.0,ao,104.0,2089.0,240.0,26.0,14.0,an,1435575.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,629.0,ao,110.0,2027.0,235.0,27.0,14.0,an,1416757.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,647.0,ao,110.0,2027.0,235.0,31.0,14.0,an,1320949.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,672.0,ap,110.0,2027.0,235.0,31.0,14.0,an,1293745.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,693.0,ao,116.0,2038.0,210.0,8.0,12.0,an,1384286.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,679.0,ao,116.0,2038.0,210.0,26.0,12.0,an,1198084.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,667.0,ao,116.0,2038.0,210.0,25.0,12.0,an,1202351.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,644.0,ao,116.0,2038.0,210.0,23.0,12.0,an,1196961.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,627.0,ao,116.0,2038.0,210.0,20.0,12.0,an,1204774.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,611.0,ao,116.0,2038.0,210.0,15.0,12.0,an,1258452.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,603.0,ao,116.0,2038.0,210.0,11.0,12.0,an,1325109.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,596.0,ao,116.0,2038.0,210.0,13.0,12.0,an,1342348.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,590.0,ao,116.0,2038.0,210.0,10.0,12.0,an,1327965.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,581.0,ao,116.0,2038.0,210.0,13.0,12.0,an,1268031.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,572.0,ao,116.0,2038.0,210.0,7.0,12.0,an,1275308.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,565.0,ao,116.0,2038.0,210.0,10.0,12.0,ay,1343648.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,565.0,ao,116.0,2038.0,210.0,13.0,12.0,ay,1367463.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,572.0,ao,116.0,2038.0,210.0,13.0,12.0,ay,1383644.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,582.0,ao,116.0,2038.0,210.0,18.0,12.0,ay,1357383.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,596.0,ao,116.0,2038.0,210.0,24.0,12.0,ay,1310431.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,621.0,ap,116.0,2038.0,210.0,30.0,12.0,ay,1280606.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,645.0,ap,116.0,2038.0,210.0,29.0,12.0,ay,1342719.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,660.0,ap,116.0,2038.0,210.0,22.0,12.0,ay,1466221.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,660.0,al,116.0,2038.0,210.0,23.0,12.0,ay,1452146.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,640.0,ap,116.0,2038.0,210.0,29.0,12.0,ay,1320236.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,620.0,ao,116.0,2038.0,210.0,22.0,12.0,ay,1423927.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,616.0,ao,116.0,2038.0,210.0,20.0,12.0,ay,1361222.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,596.0,ao,116.0,2038.0,210.0,17.0,12.0,ay,1349102.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,584.0,ao,114.0,2094.0,206.0,14.0,12.0,ay,1377205.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,593.0,ao,114.0,2094.0,206.0,17.0,12.0,ay,1349568.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,595.0,ao,114.0,2094.0,206.0,12.0,12.0,ay,1404598.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,598.0,ao,114.0,2094.0,206.0,15.0,12.0,ay,1408476.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,599.0,ao,114.0,2094.0,206.0,21.0,12.0,ay,1420024.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,614.0,ap,114.0,2094.0,206.0,25.0,12.0,ay,1392732.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,629.0,ap,114.0,2094.0,206.0,24.0,12.0,ay,1449920.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,624.0,ap,114.0,2094.0,206.0,27.0,12.0,ay,1425083.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,614.0,ao,114.0,2094.0,206.0,23.0,12.0,ay,1430257.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,606.0,ao,114.0,2094.0,206.0,17.0,12.0,ay,1403993.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,599.0,ao,114.0,2094.0,206.0,12.0,12.0,ay,1414148.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,601.0,ao,114.0,2094.0,206.0,13.0,12.0,ay,1400712.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,600.0,ao,114.0,2094.0,206.0,15.0,12.0,ay,1392477.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,595.0,ao,114.0,2094.0,206.0,10.0,12.0,ay,1391472.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,602.0,ap,114.0,2094.0,206.0,11.0,12.0,ay,1265791.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,607.0,ao,114.0,2094.0,206.0,7.0,12.0,ay,1360066.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
28.0,610.0,ao,114.0,2094.0,206.0,11.0,12.0,ay,1388578.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,605.0,ao,114.0,2094.0,206.0,7.0,12.0,ay,1343293.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,609.0,ao,114.0,2094.0,206.0,13.0,12.0,ay,1254177.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,624.0,ao,114.0,2094.0,206.0,17.0,12.0,ay,1069211.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,635.0,ao,114.0,2094.0,206.0,23.0,12.0,ay,997029.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,656.0,ao,114.0,2094.0,206.0,27.0,12.0,ay,949375.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,675.0,ao,114.0,2094.0,206.0,29.0,12.0,ay,834625.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,686.0,aq,129.0,2077.0,167.0,30.0,7.0,ay,752478.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,696.0,ao,129.0,2077.0,167.0,31.0,7.0,ay,708766.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,705.0,bo,129.0,2077.0,167.0,33.0,7.0,ay,655998.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,710.0,aq,129.0,2077.0,167.0,32.0,7.0,ay,661695.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,721.0,ba,129.0,2077.0,167.0,31.0,7.0,ay,685366.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,722.0,aq,129.0,2077.0,167.0,32.0,7.0,ay,659164.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,722.0,ao,129.0,2077.0,167.0,28.0,7.0,ay,764781.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,732.0,ao,129.0,2077.0,167.0,23.0,7.0,ay,902771.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,753.0,ao,129.0,2077.0,167.0,26.0,7.0,ay,1021590.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,780.0,ao,129.0,2077.0,167.0,30.0,7.0,ay,1072773.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,807.0,ay,129.0,2077.0,167.0,32.0,7.0,ay,1107330.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,841.0,ay,129.0,2077.0,167.0,34.0,7.0,ay,1152304.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,870.0,ap,129.0,2077.0,167.0,15.0,7.0,ay,1392020.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,859.0,ao,129.0,2077.0,167.0,30.0,7.0,ay,1350448.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
30.0,833.0,ao,129.0,2077.0,167.0,32.0,7.0,ay,1361295.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,339.0,r,107.0,1936.0,260.0,1.0,14.0,aq,1261231.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,339.0,r,107.0,1936.0,260.0,3.0,14.0,aq,1281612.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,342.0,r,107.0,1936.0,260.0,3.0,14.0,aq,1289328.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,344.0,r,107.0,1936.0,260.0,3.0,14.0,aq,1276067.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,344.0,r,107.0,1936.0,260.0,1.0,14.0,aq,1259684.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,344.0,v,107.0,1936.0,260.0,1.0,14.0,aq,1256285.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,344.0,r,102.0,1854.0,296.0,1.0,15.0,aq,1255463.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,344.0,r,102.0,1854.0,296.0,2.0,15.0,as,1269069.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,346.0,r,102.0,1854.0,296.0,4.0,15.0,as,1293157.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,348.0,ao,102.0,1854.0,296.0,11.0,15.0,as,1337653.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,352.0,ao,102.0,1854.0,296.0,12.0,15.0,as,1353325.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,359.0,ao,102.0,1854.0,296.0,15.0,15.0,as,1307661.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,373.0,ao,102.0,1854.0,296.0,15.0,15.0,as,1341926.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,376.0,ao,102.0,1854.0,296.0,16.0,15.0,as,1356509.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,391.0,ao,102.0,1854.0,296.0,24.0,15.0,as,1234254.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,414.0,ao,102.0,1854.0,296.0,19.0,15.0,as,1228387.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,409.0,ao,102.0,1854.0,296.0,17.0,15.0,as,1081423.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,398.0,ao,102.0,1854.0,296.0,19.0,15.0,as,1038484.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,387.0,ao,102.0,1854.0,296.0,11.0,15.0,as,1179184.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,379.0,ao,102.0,1854.0,296.0,9.0,15.0,as,1211090.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,375.0,v,102.0,1854.0,296.0,3.0,15.0,as,1256743.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,370.0,ao,102.0,1854.0,296.0,3.0,15.0,as,1288720.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,377.0,ao,101.0,1942.0,280.0,6.0,15.0,as,1250113.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,378.0,ao,101.0,1942.0,280.0,2.0,15.0,as,1285482.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,378.0,v,101.0,1942.0,280.0,2.0,15.0,as,1288914.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,377.0,v,101.0,1942.0,280.0,11.0,15.0,as,1335505.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,368.0,ao,101.0,1942.0,280.0,6.0,15.0,as,1226768.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,379.0,ap,101.0,1942.0,280.0,4.0,15.0,as,1236985.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,380.0,ao,101.0,1942.0,280.0,3.0,15.0,as,1267135.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,380.0,v,101.0,1942.0,280.0,3.0,15.0,as,1287515.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,382.0,r,101.0,1942.0,280.0,3.0,15.0,as,1289466.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,383.0,r,101.0,1942.0,280.0,2.0,15.0,as,1295181.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,384.0,r,101.0,1942.0,280.0,4.0,15.0,as,1288645.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,385.0,r,101.0,1942.0,280.0,3.0,15.0,as,1295918.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,386.0,r,101.0,1942.0,280.0,3.0,15.0,as,1299842.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,388.0,r,101.0,1942.0,280.0,4.0,15.0,as,1299714.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,389.0,r,101.0,1942.0,280.0,3.0,15.0,ar,1297787.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,390.0,r,101.0,1942.0,280.0,2.0,15.0,ar,1291680.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,391.0,r,101.0,1942.0,280.0,2.0,15.0,ar,1294976.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,391.0,r,101.0,1942.0,280.0,3.0,15.0,ar,1300434.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,391.0,r,101.0,1942.0,280.0,3.0,15.0,ar,1303054.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,391.0,r,101.0,1942.0,280.0,2.0,15.0,ar,1296677.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,391.0,r,101.0,1942.0,280.0,4.0,15.0,ar,1294596.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,391.0,r,101.0,1942.0,280.0,4.0,15.0,ar,1291625.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,391.0,r,101.0,1942.0,280.0,3.0,15.0,ar,1288982.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,393.0,r,101.0,1942.0,280.0,3.0,15.0,ar,1289129.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,393.0,r,101.0,2024.0,265.0,3.0,15.0,ar,1297687.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,393.0,r,101.0,2024.0,265.0,5.0,15.0,ar,1312793.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,387.0,r,101.0,2024.0,265.0,4.0,15.0,ar,1302705.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,393.0,v,101.0,2024.0,265.0,6.0,15.0,ar,1264116.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,398.0,ao,101.0,2024.0,265.0,2.0,15.0,ar,1279941.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
26.0,398.0,r,101.0,2024.0,265.0,3.0,15.0,ar,1283849.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.62
